-0.0275148228,-0.2294297963,0.6946220040,0.0193728320,-0.0305958912,0.9783623815,-0.2037047446,-0.1090389639,0.0220835339,-0.0987548456,0.2446614951,0.1433764845,-0.0008783221,-0.0040608104,0.0158363953,-0.0251567382,0.1809716225,0.1116939336,0.0018788447,-0.3709142804,-0.3258146942,0.5627627969,0.4369933307,0.2110320032,-0.0035942823,-0.7328727245,-0.7410131693,0.2925925255,-0.2493929863,-0.0074526896
-0.0255584717,-0.2367840111,0.6936440110,0.0136873033,-0.0264459997,0.9808520675,-0.1924643666,-0.1073836908,0.0037925884,-0.0865203738,0.2299715579,0.1492896229,-0.0009002108,-0.0245480742,-0.0040706247,-0.0110200495,0.1945560127,0.1161134392,0.0020026660,-0.3653827012,-0.3659163117,0.6053001881,0.3990396857,0.1998929530,-0.0040956759,-0.7472062111,-0.7560667992,0.2871614099,-0.2230630368,-0.0068576294
-0.0232281704,-0.2400897592,0.6934011221,0.0125482082,-0.0241673551,0.9825846553,-0.1838094741,-0.1017400175,-0.0042554275,-0.0777904093,0.2196266204,0.1553906053,-0.0008611191,-0.0387690589,-0.0134740788,-0.0002962453,0.2082520574,0.1201186851,0.0021103332,-0.3604968190,-0.3906692564,0.6270471215,0.3542936742,0.1922445446,-0.0041890624,-0.7454878688,-0.7538252473,0.2883013487,-0.1997136921,-0.0063059558
-0.0174098089,-0.2388040870,0.6932211757,0.0119491648,-0.0214318819,0.9848335981,-0.1717576683,-0.1009856537,-0.0101993484,-0.0699986294,0.2083850056,0.1609263867,-0.0008320714,-0.0572755970,-0.0193449650,0.0083690919,0.2207181901,0.1235162914,0.0021985124,-0.3479442894,-0.4221541286,0.6458758712,0.3047299981,0.1792418808,-0.0042490438,-0.7468951344,-0.7580834627,0.2906042337,-0.1778845042,-0.0057762885
-0.0102258883,-0.2430153191,0.6929689288,0.0131867807,-0.0215076767,0.9865164757,-0.1617060006,-0.0974562839,-0.0150996959,-0.0618724264,0.2001368403,0.1661766768,-0.0007942079,-0.0740804970,-0.0239326656,0.0179634988,0.2347124815,0.1269222647,0.0023805595,-0.3441797197,-0.4480463862,0.6564751267,0.2540646493,0.1661471874,-0.0044038794,-0.7437630892,-0.7541143298,0.2921064496,-0.1590688080,-0.0054532541
-0.0060430779,-0.2485606819,0.6928397059,0.0136565752,-0.0219135601,0.9880015254,-0.1522704661,-0.0931979343,-0.0195619501,-0.0541201420,0.1933718622,0.1709471643,-0.0007753738,-0.0893417671,-0.0275863279,0.0282918848,0.2506562769,0.1303214729,0.0025313715,-0.3367729485,-0.4730364978,0.6637838483,0.2053823620,0.1524345428,-0.0046395068,-0.7431399226,-0.7485948801,0.2927188575,-0.1421486884,-0.0050577121
-0.0015928183,-0.2511229217,0.6927196622,0.0133783855,-0.0220232997,0.9893232584,-0.1434417516,-0.0924529061,-0.0221767873,-0.0471333191,0.1865053028,0.1751373112,-0.0007275118,-0.1062372774,-0.0289649293,0.0377111323,0.2651003301,0.1334881335,0.0026333320,-0.3269792497,-0.5011970401,0.6640558243,0.1582692415,0.1377407610,-0.0048271627,-0.7448956370,-0.7418839335,0.2933194041,-0.1278912425,-0.0046573360
-0.0001068724,-0.2542276382,0.6927795053,0.0126007162,-0.0222757291,0.9906076193,-0.1343187988,-0.0910742730,-0.0238293912,-0.0408709496,0.1821957529,0.1789399534,-0.0006823366,-0.1204571128,-0.0291999467,0.0472964160,0.2796227634,0.1365400553,0.0027079447,-0.3159183264,-0.5277628303,0.6636379361,0.1177283078,0.1263008416,-0.0050349203,-0.7493693233,-0.7347512841,0.2929015160,-0.1154219732,-0.0042390777
0.0010104674,-0.2574246526,0.6928253412,0.0122010559,-0.0230620094,0.9918018579,-0.1250932515,-0.0883144885,-0.0246827826,-0.0348948576,0.1781104058,0.1820843667,-0.0006030494,-0.1333701909,-0.0280525032,0.0564625002,0.2934469581,0.1393993348,0.0027829295,-0.3059823811,-0.5531340837,0.6632358432,0.0816938654,0.1147878543,-0.0052021216,-0.7556160688,-0.7271887660,0.2932570875,-0.1044753864,-0.0038636541
0.0019924899,-0.2592570782,0.6931039929,0.0128457686,-0.0236067679,0.9927288890,-0.1173331961,-0.0845903307,-0.0240376145,-0.0294402596,0.1756431162,0.1847813129,-0.0005249960,-0.1446268559,-0.0255165957,0.0649631768,0.3077996969,0.1421507299,0.0028469998,-0.2964238226,-0.5780462623,0.6600981951,0.0514501370,0.1064570174,-0.0053097070,-0.7651319504,-0.7201174498,0.2928013504,-0.0949495807,-0.0035406398
-0.0000630836,-0.2601743639,0.6933221459,0.0112481583,-0.0232339315,0.9937930107,-0.1082085073,-0.0820654705,-0.0240348820,-0.0243862867,0.1726924330,0.1868419945,-0.0004556702,-0.1553048342,-0.0230787452,0.0736991763,0.3200979233,0.1444613934,0.0028460450,-0.2842783630,-0.5963279605,0.6632498503,0.0286775678,0.1015722752,-0.0054136948,-0.7755239606,-0.7158550024,0.2913783789,-0.0859788209,-0.0031102546
-0.0007280973,-0.2621901333,0.6936921120,0.0118891653,-0.0239656121,0.9945889711,-0.1003843471,-0.0766451657,-0.0221280362,-0.0195730738,0.1710650325,0.1884821355,-0.0004067868,-0.1636390984,-0.0191545915,0.0819878057,0.3326784372,0.1467539072,0.0028852019,-0.2768279910,-0.6144104004,0.6595495343,0.0059738318,0.0948505327,-0.0054656360,-0.7841470838,-0.7105131149,0.2896691561,-0.0773169845,-0.0027920189
-0.0002145597,-0.2632225454,0.6937625051,0.0121809598,-0.0236920435,0.9952764511,-0.0933550149,-0.0730820522,-0.0219685622,-0.0143427728,0.1683819741,0.1896785349,-0.0003844426,-0.1715947837,-0.0169156957,0.0905012637,0.3425208032,0.1488704979,0.0028936290,-0.2658338249,-0.6294065714,0.6552762389,-0.0133406026,0.0888822526,-0.0054359501,-0.7930915952,-0.7062971592,0.2877481282,-0.0699665248,-0.0024976607
0.0009672368,-0.2643815279,0.6937781215,0.0135305598,-0.0238379724,0.9959281087,-0.0858829170,-0.0682663321,-0.0214113984,-0.0092977993,0.1656213552,0.1906443387,-0.0003584017,-0.1789250225,-0.0137949325,0.0987234637,0.3530812263,0.1510019451,0.0029117130,-0.2553331554,-0.6409591436,0.6533125043,-0.0285843853,0.0831467435,-0.0053399154,-0.8015170693,-0.7054742575,0.2848073244,-0.0627803952,-0.0022355658
0.0000739101,-0.2666970491,0.6939538360,0.0145286387,-0.0249388684,0.9965521097,-0.0777876154,-0.0607460737,-0.0191478953,-0.0048999740,0.1625679731,0.1911619753,-0.0003327005,-0.1831278205,-0.0092052817,0.1066478193,0.3623585701,0.1530938148,0.0029107528,-0.2481717765,-0.6516475081,0.6434319019,-0.0454904102,0.0752694830,-0.0053083007,-0.8084242344,-0.7018405795,0.2838029265,-0.0565826334,-0.0019775573
0.0016417004,-0.2679438591,0.6941812873,0.0157639477,-0.0265849270,0.9970341325,-0.0704817772,-0.0562446937,-0.0154610034,-0.0006422511,0.1585529745,0.1913175881,-0.0003049120,-0.1896890551,-0.0029181880,0.1133117452,0.3699101806,0.1551326811,0.0029323956,-0.2427093536,-0.6653463244,0.6271139979,-0.0617748871,0.0666461959,-0.0052249935,-0.8153147101,-0.6974979043,0.2835084200,-0.0513672233,-0.0017872063
-0.0010497390,-0.2672416568,0.6944642901,0.0153838145,-0.0264579356,0.9975203276,-0.0633747727,-0.0510571562,-0.0130022103,0.0031044853,0.1558976620,0.1913128942,-0.0002552647,-0.1944575012,0.0024688314,0.1201602668,0.3770492077,0.1570226699,0.0028897459,-0.2357891351,-0.6781762838,0.6127733588,-0.0734157413,0.0622440986,-0.0052067004,-0.8236669302,-0.6931766868,0.2849290073,-0.0488515124,-0.0015223575
-0.0010349485,-0.2680356503,0.6946841717,0.0161974002,-0.0276153032,0.9978246689,-0.0576279983,-0.0456733108,-0.0095145721,0.0071620909,0.1525748670,0.1909553111,-0.0002408055,-0.1986388862,0.0083691757,0.1265023649,0.3829692006,0.1588149369,0.0028762047,-0.2297993153,-0.6886450052,0.5968277454,-0.0832737163,0.0589228310,-0.0051246583,-0.8285225034,-0.6887513995,0.2849742770,-0.0450263992,-0.0013317143
-0.0006555768,-0.2680276930,0.6948763967,0.0170484390,-0.0284086503,0.9980713725,-0.0524970442,-0.0412660949,-0.0060400143,0.0111074084,0.1493291855,0.1903470010,-0.0002435870,-0.2027051151,0.0140484869,0.1323926449,0.3886087537,0.1605129540,0.0028456701,-0.2215770781,-0.6961643696,0.5798449516,-0.0920214280,0.0550467111,-0.0049970970,-0.8318250775,-0.6865870953,0.2839272618,-0.0418891199,-0.0011546511
-0.0006221146,-0.2675431073,0.6950395942,0.0175314210,-0.0291050561,0.9982826114,-0.0477228872,-0.0370791070,-0.0024440372,0.0148425410,0.1459572613,0.1895309091,-0.0002448345,-0.2067937553,0.0200127102,0.1378659010,0.3937521279,0.1621278226,0.0028063534,-0.2135477066,-0.7011898756,0.5639427304,-0.0992036089,0.0511574075,-0.0048594852,-0.8341968656,-0.6860055327,0.2828139961,-0.0404836088,-0.0010087170
-0.0004675499,-0.2666612267,0.6952396274,0.0181382950,-0.0295459498,0.9984593391,-0.0433246903,-0.0333955921,0.0009674825,0.0184927545,0.1432464272,0.1886197478,-0.0002531407,-0.2106406242,0.0258625485,0.1430648267,0.3989210725,0.1636719257,0.0027638001,-0.2057633251,-0.7054880857,0.5469407439,-0.1058320552,0.0470646434,-0.0047116606,-0.8360061049,-0.6853010058,0.2821210325,-0.0404507369,-0.0009016255
-0.0009621338,-0.2665399313,0.6953421474,0.0181827545,-0.0299294516,0.9986315370,-0.0388413221,-0.0302505642,0.0034078888,0.0222726427,0.1408265233,0.1876070201,-0.0002693019,-0.2144891769,0.0307246204,0.1486952752,0.4038693011,0.1650882661,0.0027159618,-0.1986084431,-0.7063802481,0.5314979553,-0.1118121371,0.0421724133,-0.0045744348,-0.8377974033,-0.6868058443,0.2811318338,-0.0414383262,-0.0008184330
-0.0011351784,-0.2667221427,0.6953890562,0.0184379369,-0.0303248838,0.9987709522,-0.0345989130,-0.0272780005,0.0053401380,0.0261032768,0.1388462186,0.1865475625,-0.0002853945,-0.2181195319,0.0350428298,0.1542915553,0.4087932408,0.1663804799,0.0026748986,-0.1925434470,-0.7059838176,0.5149825811,-0.1182374358,0.0362072140,-0.0044351034,-0.8384406567,-0.6884421110,0.2800158858,-0.0430405959,-0.0007675535
-0.0024046779,-0.2653901577,0.6954810262,0.0187489856,-0.0299685821,0.9989202619,-0.0301442537,-0.0234105829,0.0071825599,0.0294068512,0.1376025379,0.1854936928,-0.0002839201,-0.2203838229,0.0394107774,0.1594488472,0.4137857258,0.1674969941,0.0026135489,-0.1865571588,-0.7061668634,0.5000919104,-0.1239145100,0.0309518296,-0.0043202010,-0.8403037786,-0.6888806224,0.2806308866,-0.0459732600,-0.0007161303
-0.0022593290,-0.2647607923,0.6954841256,0.0196928289,-0.0299817659,0.9990143180,-0.0261475574,-0.0194589384,0.0089288168,0.0328684822,0.1360543370,0.1843980253,-0.0002938260,-0.2224909067,0.0434171744,0.1642961949,0.4182118773,0.1684514284,0.0025716252,-0.1815285236,-0.7056500316,0.4843768775,-0.1303895712,0.0253438558,-0.0041951127,-0.8412101865,-0.6891835332,0.2812086940,-0.0482223444,-0.0007013664
-0.0038959028,-0.2638001740,0.6955481410,0.0194588993,-0.0296550542,0.9991014600,-0.0231981482,-0.0159172453,0.0103317508,0.0360229127,0.1344520599,0.1832939535,-0.0002992371,-0.2245376557,0.0471570194,0.1691325158,0.4219926298,0.1692116857,0.0025138508,-0.1765518486,-0.7069563866,0.4691011906,-0.1365979314,0.0202311259,-0.0041359477,-0.8438889980,-0.6893482208,0.2826974094,-0.0510158874,-0.0006574931
-0.0043515884,-0.2635343373,0.6955601811,0.0199793186,-0.0298987608,0.9991472363,-0.0202920418,-0.0119846193,0.0121640246,0.0392271802,0.1323596984,0.1821385175,-0.0003214398,-0.2253578156,0.0511558279,0.1734798998,0.4248676300,0.1699555814,0.0024629573,-0.1706006527,-0.7072944045,0.4545264840,-0.1427069753,0.0158342477,-0.0040436224,-0.8444983959,-0.6908886433,0.2831695378,-0.0525582284,-0.0006334570
-0.0050461749,-0.2631604671,0.6956654429,0.0199605748,-0.0302644521,0.9991843104,-0.0177839734,-0.0088549834,0.0143893249,0.0421573333,0.1299351454,0.1809030473,-0.0003426588,-0.2268631309,0.0552712791,0.1775106937,0.4271498919,0.1706261039,0.0024163045,-0.1658084840,-0.7082802057,0.4394744933,-0.1486487091,0.0117509766,-0.0039839167,-0.8455634713,-0.6923967600,0.2838321328,-0.0540340655,-0.0006022443
-0.0050592958,-0.2633240521,0.6957192063,0.0203501079,-0.0309750941,0.9991800785,-0.0162977669,-0.0055883601,0.0166126788,0.0451797135,0.1273407340,0.1796167493,-0.0003667734,-0.2280211002,0.0592800938,0.1812114865,0.4291886687,0.1713500619,0.0023804812,-0.1613321155,-0.7089971900,0.4245420098,-0.1548008919,0.0075305137,-0.0039150529,-0.8459599018,-0.6946604252,0.2837699950,-0.0548605509,-0.0005890962
-0.0051517333,-0.2626698613,0.6957671285,0.0205278359,-0.0311430562,0.9991902709,-0.0150846047,-0.0031164864,0.0186695326,0.0479825810,0.1248873845,0.1783549041,-0.0004014883,-0.2294070572,0.0627930090,0.1846880168,0.4314760268,0.1720469892,0.0023343747,-0.1555075645,-0.7099127769,0.4107012451,-0.1605222374,0.0035263521,-0.0038435450,-0.8468202353,-0.6969686151,0.2835260332,-0.0559744909,-0.0005692943
-0.0056941099,-0.2621164322,0.6958317995,0.0205717608,-0.0315060094,0.9991914630,-0.0141661977,-0.0005522079,0.0209119152,0.0505417213,0.1226187199,0.1770852357,-0.0004237001,-0.2306192517,0.0666433647,0.1877981424,0.4339866042,0.1727127731,0.0022882787,-0.1504743397,-0.7106562853,0.3971565664,-0.1664454788,-0.0009347892,-0.0037913399,-0.8472858071,-0.6996493936,0.2829471827,-0.0576470606,-0.0005663834
-0.0047311415,-0.2613922656,0.6958269119,0.0214781258,-0.0318073742,0.9991762638,-0.0131850764,0.0020131171,0.0232210904,0.0530928485,0.1204317734,0.1758657992,-0.0004570413,-0.2317643911,0.0703344643,0.1905417740,0.4367748797,0.1734493971,0.0022534085,-0.1456449330,-0.7117273808,0.3839473426,-0.1717525572,-0.0040925033,-0.0036968337,-0.8469408154,-0.7016068101,0.2821468413,-0.0589098334,-0.0005976225
-0.0046039447,-0.2602825165,0.6958423495,0.0222859085,-0.0319402032,0.9991571307,-0.0129689677,0.0050403932,0.0255633295,0.0552331321,0.1186990887,0.1747246981,-0.0004784248,-0.2318463326,0.0739134103,0.1931392998,0.4395408332,0.1741484702,0.0022109754,-0.1415916532,-0.7141989470,0.3711212575,-0.1764614433,-0.0067382585,-0.0036381960,-0.8480107188,-0.7025188804,0.2816556394,-0.0607354231,-0.0006338439
-0.0053846589,-0.2594818473,0.6958157659,0.0229453165,-0.0320132934,0.9991487861,-0.0122628268,0.0089551732,0.0274915304,0.0572058260,0.1168120876,0.1736144572,-0.0005012872,-0.2309638560,0.0772556886,0.1958823502,0.4421996474,0.1748197228,0.0021608484,-0.1377129704,-0.7168204784,0.3592274487,-0.1816103756,-0.0097449282,-0.0036092931,-0.8486477733,-0.7043689489,0.2803694904,-0.0639485642,-0.0006906845
-0.0057322439,-0.2583742142,0.6959514856,0.0229829848,-0.0324961990,0.9991253018,-0.0128217563,0.0107446192,0.0303862151,0.0588716231,0.1147069633,0.1724020541,-0.0005108348,-0.2311776727,0.0815098137,0.1980368495,0.4432790279,0.1753618717,0.0021194138,-0.1352342218,-0.7192735672,0.3451710641,-0.1860538125,-0.0133127887,-0.0035747846,-0.8485174775,-0.7058386803,0.2789950073,-0.0685830265,-0.0007936200
-0.0071318876,-0.2574048638,0.6962385416,0.0238544941,-0.0338698402,0.9990451932,-0.0138742803,0.0158264562,0.0355600342,0.0597252809,0.1130622029,0.1710593253,-0.0005160939,-0.2272999734,0.0870074555,0.1991502494,0.4434338510,0.1760350615,0.0020739473,-0.1318489611,-0.7240822911,0.3287056684,-0.1917318255,-0.0171607565,-0.0035499239,-0.8472402692,-0.7074069381,0.2765361965,-0.0741650090,-0.0009263874
-0.0078800721,-0.2551807761,0.6965211272,0.0243192054,-0.0346641243,0.9990108013,-0.0135802189,0.0185115635,0.0405388512,0.0605143048,0.1112326905,0.1695083231,-0.0005271603,-0.2256236672,0.0929418802,0.1997894794,0.4437804222,0.1765531898,0.0020230152,-0.1281267703,-0.7270876765,0.3112795353,-0.1975629479,-0.0221186858,-0.0035134547,-0.8434639573,-0.7088990808,0.2735750079,-0.0817395076,-0.0010755506
-0.0081372596,-0.2556150556,0.6966663241,0.0257880744,-0.0365634002,0.9988996983,-0.0140542686,0.0234615151,0.0452010706,0.0616895929,0.1097655073,0.1678604931,-0.0005400832,-0.2227509916,0.0978152826,0.2007502913,0.4449686110,0.1771988422,0.0020109885,-0.1290267557,-0.7292257547,0.2787695527,-0.2054363936,-0.0299322065,-0.0034996951,-0.8364467025,-0.7099570036,0.2692294121,-0.0895910785,-0.0012530060
-0.0065381005,-0.2546809614,0.6965173125,0.0286883302,-0.0363556854,0.9988140464,-0.0150246508,0.0286322627,0.0468240567,0.0634269118,0.1085325778,0.1663917750,-0.0005861138,-0.2183819115,0.1000397205,0.2021592706,0.4457637668,0.1779194772,0.0019841713,-0.1277610809,-0.7320103645,0.2422935367,-0.2163678557,-0.0367551111,-0.0035044174,-0.8291349411,-0.7087466717,0.2653271258,-0.0992434919,-0.0014552930
-0.0105035389,-0.2522639930,0.6966552377,0.0275826342,-0.0354674682,0.9988749027,-0.0151706627,0.0316860266,0.0485158600,0.0640466884,0.1072451994,0.1647349894,-0.0005847004,-0.2160084099,0.1028214023,0.2037592828,0.4459230304,0.1781077236,0.0019066961,-0.1271642148,-0.7330470681,0.2096588463,-0.2280783057,-0.0453375690,-0.0038120488,-0.8255943656,-0.7086803317,0.2626658678,-0.1160264909,-0.0016949438
-0.0093535427,-0.2510760128,0.6965710163,0.0299925786,-0.0354916565,0.9987934828,-0.0158852376,0.0358655155,0.0505996756,0.0653224364,0.1067282110,0.1632602513,-0.0006065927,-0.2119365484,0.1051376015,0.2044280767,0.4456129372,0.1783031672,0.0018997162,-0.1274477243,-0.7294234633,0.1783665568,-0.2396600693,-0.0478485376,-0.0038884433,-0.8183550239,-0.7077175379,0.2596863508,-0.1320039928,-0.0019914783
-0.0138180088,-0.2490925640,0.6967138290,0.0280936752,-0.0350336954,0.9988465309,-0.0170020796,0.0382484607,0.0527632870,0.0656111687,0.1052765995,0.1616535336,-0.0006027180,-0.2097117603,0.1077640727,0.2053785026,0.4439481795,0.1780938208,0.0018417075,-0.1280717105,-0.7251412868,0.1562835276,-0.2487653494,-0.0480216816,-0.0042381012,-0.8165268302,-0.7101088166,0.2571500838,-0.1526558399,-0.0023322671
-0.0150391692,-0.2473694831,0.6964570522,0.0283243079,-0.0341066867,0.9988748431,-0.0168383066,0.0423414558,0.0534010716,0.0667101443,0.1025329083,0.1602045149,-0.0006305769,-0.2069219202,0.1089074910,0.2061894238,0.4425011277,0.1777897477,0.0018081935,-0.1287186444,-0.7194514275,0.1383352131,-0.2565123737,-0.0450246446,-0.0044005061,-0.8120473027,-0.7120061517,0.2546117604,-0.1729892045,-0.0026994075
-0.0171426479,-0.2461013794,0.6964168787,0.0280071851,-0.0336600654,0.9988935590,-0.0171552375,0.0456108525,0.0544345640,0.0675252229,0.1002287716,0.1589076668,-0.0006408729,-0.2050479800,0.1102992743,0.2069324255,0.4418739378,0.1773515046,0.0017939443,-0.1322024912,-0.7165533900,0.1227661148,-0.2641212344,-0.0438268632,-0.0046138004,-0.8096563220,-0.7147673368,0.2532327473,-0.1924657971,-0.0031246189
-0.0184958205,-0.2459189296,0.6962232828,0.0287624411,-0.0333878696,0.9988674521,-0.0179379657,0.0505653955,0.0543357879,0.0688324720,0.0977993086,0.1577901840,-0.0006539383,-0.2016183585,0.1104301214,0.2078971565,0.4420289397,0.1768706441,0.0017856625,-0.1347190291,-0.7163075209,0.1085679308,-0.2705820501,-0.0426862836,-0.0047086561,-0.8074988723,-0.7187379003,0.2512495220,-0.2091677338,-0.0035389003
-0.0158814900,-0.2480328679,0.6964372635,0.0311109256,-0.0357783437,0.9986945391,-0.0190051831,0.0538429841,0.0579725169,0.0699639097,0.0955100954,0.1565063149,-0.0006831003,-0.1992644072,0.1134093776,0.2075720876,0.4420660138,0.1767901629,0.0018254707,-0.1363438517,-0.7177225947,0.0892381892,-0.2795500457,-0.0447880961,-0.0045585940,-0.8006649017,-0.7239991426,0.2466295063,-0.2182673067,-0.0038467492
-0.0172024425,-0.2467348576,0.6966751456,0.0299202222,-0.0359579623,0.9987071753,-0.0198944341,0.0527450889,0.0603946932,0.0702391416,0.0941565111,0.1552283168,-0.0007016039,-0.1995830387,0.1156151667,0.2076206207,0.4411467016,0.1766179800,0.0018194881,-0.1359952986,-0.7219848037,0.0699125975,-0.2889603674,-0.0468293019,-0.0047882665,-0.7983447909,-0.7294400334,0.2428827286,-0.2312518507,-0.0041581923
-0.0182570964,-0.2490810305,0.6970181108,0.0303869452,-0.0388584659,0.9985793829,-0.0201473478,0.0549926944,0.0649117753,0.0704183802,0.0943665504,0.1537402570,-0.0006885263,-0.1976187676,0.1190506667,0.2071910203,0.4417714179,0.1768101603,0.0018558044,-0.1377598494,-0.7253323793,0.0482977889,-0.3004182279,-0.0552117489,-0.0048267143,-0.7924873829,-0.7388923764,0.2365682572,-0.2418803871,-0.0044063618
